"";"Site";"Site_short";"Altitude";"Horizon";"Zone_echantillonage";"rep_pcr";"EXTRACTION.CODE";"Milieu";"Code_plot";"X";"Gradient";"Carbon";"Nitrogen";"pH";"Organic_matter_2mm";"EEA_AG";"EEA_BG";"EEA_CB";"EEA_LAP";"EEA_XYL";"EEA_PHOS";"EEA_NAG";"Environment";"Alt_groups";"sample";"category";"site";"chlorophyta_part";"dist_barycenter"
"LOR16_c";"LORIAZ";"LOR";1800;"SOL";"A";16;"LOR16";"Milieu forestier";"LOR_1800_SOL";30;"LOR";7,40835475933333;0,402111282;4,18333333333333;15,0125086233333;28,8066666666667;944,056666666667;115,12;134,313333333333;500,013333333333;5417,16666666667;357,8;"Milieu forestier";2000;"LOR16_c";"sample";"LOR";0,755977079628532;0
"LOR18_c";"LORIAZ";"LOR";1800;"SOL";"C";18;"LOR18";"Milieu forestier";"LOR_1800_SOL";30;"LOR";7,40835475933333;0,402111282;4,18333333333333;15,0125086233333;28,8066666666667;944,056666666667;115,12;134,313333333333;500,013333333333;5417,16666666667;357,8;"Milieu forestier";2000;"LOR18_c";"sample";"LOR";0,733905579399142;0
"LOR19_a";"LORIAZ";"LOR";1930;"LIT";"A";19;"LOR19";"Milieu forestier";"LOR_1930_LIT";31;"LOR";16,8302831666667;0,996829947;4,79333333333333;33,40625935;285,763333333333;2866,21666666667;654,033333333333;473,18;1352,85;16775,3533333333;1275,77;"Milieu forestier";2000;"LOR19_a";"sample";"LOR";0,688556067588326;0,30534465489459
"LOR19_c";"LORIAZ";"LOR";1930;"LIT";"A";19;"LOR19";"Milieu forestier";"LOR_1930_LIT";31;"LOR";16,8302831666667;0,996829947;4,79333333333333;33,40625935;285,763333333333;2866,21666666667;654,033333333333;473,18;1352,85;16775,3533333333;1275,77;"Milieu forestier";2000;"LOR19_c";"sample";"LOR";0,700949476748215;0,30534465489459
"LOR20_a";"LORIAZ";"LOR";1930;"LIT";"B";20;"LOR20";"Milieu forestier";"LOR_1930_LIT";31;"LOR";16,8302831666667;0,996829947;4,79333333333333;33,40625935;285,763333333333;2866,21666666667;654,033333333333;473,18;1352,85;16775,3533333333;1275,77;"Milieu forestier";2000;"LOR20_a";"sample";"LOR";0,661847555923778;0,565456985047384
"LOR20_c";"LORIAZ";"LOR";1930;"LIT";"B";20;"LOR20";"Milieu forestier";"LOR_1930_LIT";31;"LOR";16,8302831666667;0,996829947;4,79333333333333;33,40625935;285,763333333333;2866,21666666667;654,033333333333;473,18;1352,85;16775,3533333333;1275,77;"Milieu forestier";2000;"LOR20_c";"sample";"LOR";0,999388067312596;0,565456985047384
"LOR21_a";"LORIAZ";"LOR";1930;"LIT";"C";21;"LOR21";"Milieu forestier";"LOR_1930_LIT";31;"LOR";16,8302831666667;0,996829947;4,79333333333333;33,40625935;285,763333333333;2866,21666666667;654,033333333333;473,18;1352,85;16775,3533333333;1275,77;"Milieu forestier";2000;"LOR21_a";"sample";"LOR";0,714533582941418;0,347207242982262
"LOR21_b";"LORIAZ";"LOR";1930;"LIT";"C";21;"LOR21";"Milieu forestier";"LOR_1930_LIT";31;"LOR";16,8302831666667;0,996829947;4,79333333333333;33,40625935;285,763333333333;2866,21666666667;654,033333333333;473,18;1352,85;16775,3533333333;1275,77;"Milieu forestier";2000;"LOR21_b";"sample";"LOR";0,695278969957081;0,417771832314647
"LOR21_c";"LORIAZ";"LOR";1930;"LIT";"C";21;"LOR21";"Milieu forestier";"LOR_1930_LIT";31;"LOR";16,8302831666667;0,996829947;4,79333333333333;33,40625935;285,763333333333;2866,21666666667;654,033333333333;473,18;1352,85;16775,3533333333;1275,77;"Milieu forestier";2000;"LOR21_c";"sample";"LOR";0,645506419400856;0,359372347548089
"LOR22_a";"LORIAZ";"LOR";1930;"SOL";"A";22;"LOR22";"Milieu forestier";"LOR_1930_SOL";32;"LOR";10,6073633833333;0,696049293;4,361;22,2556768133333;266,93;1284,75666666667;271,83;258,226666666667;833,4;11765,69;941,203333333333;"Milieu forestier";2000;"LOR22_a";"sample";"LOR";0,56261813706097;0,734330320969442
"LOR22_b";"LORIAZ";"LOR";1930;"SOL";"A";22;"LOR22";"Milieu forestier";"LOR_1930_SOL";32;"LOR";10,6073633833333;0,696049293;4,361;22,2556768133333;266,93;1284,75666666667;271,83;258,226666666667;833,4;11765,69;941,203333333333;"Milieu forestier";2000;"LOR22_b";"sample";"LOR";0,864402547134474;0,581380486210639
"LOR22_c";"LORIAZ";"LOR";1930;"SOL";"A";22;"LOR22";"Milieu forestier";"LOR_1930_SOL";32;"LOR";10,6073633833333;0,696049293;4,361;22,2556768133333;266,93;1284,75666666667;271,83;258,226666666667;833,4;11765,69;941,203333333333;"Milieu forestier";2000;"LOR22_c";"sample";"LOR";0,59640548636292;0,66970001445056
"LOR23_a";"LORIAZ";"LOR";1930;"SOL";"B";23;"LOR23";"Milieu forestier";"LOR_1930_SOL";32;"LOR";10,6073633833333;0,696049293;4,361;22,2556768133333;266,93;1284,75666666667;271,83;258,226666666667;833,4;11765,69;941,203333333333;"Milieu forestier";2000;"LOR23_a";"sample";"LOR";0,783517699115044;0
"LOR24_b";"LORIAZ";"LOR";1930;"SOL";"C";24;"LOR24";"Milieu forestier";"LOR_1930_SOL";32;"LOR";10,6073633833333;0,696049293;4,361;22,2556768133333;266,93;1284,75666666667;271,83;258,226666666667;833,4;11765,69;941,203333333333;"Milieu forestier";2000;"LOR24_b";"sample";"LOR";0,33918628087316;0
"LOR25_b";"LORIAZ";"LOR";2130;"LIT";"A";25;"LOR25";"Milieu ouvert";"LOR_2130_LIT";33;"LOR";22,2022075666667;1,19987587133333;3,9125;41,53612065;182,9;3291,41;822,276666666667;439,61;2132,48333333333;26838,14;887,576666666667;"Milieu ouvert";2500;"LOR25_b";"sample";"LOR";0,54942316566682;0
"LOR26_c";"LORIAZ";"LOR";2130;"LIT";"B";26;"LOR26";"Milieu ouvert";"LOR_2130_LIT";33;"LOR";22,2022075666667;1,19987587133333;3,9125;41,53612065;182,9;3291,41;822,276666666667;439,61;2132,48333333333;26838,14;887,576666666667;"Milieu ouvert";2500;"LOR26_c";"sample";"LOR";0,307543520309478;0
"LOR27_a";"LORIAZ";"LOR";2130;"LIT";"C";27;"LOR27";"Milieu ouvert";"LOR_2130_LIT";33;"LOR";22,2022075666667;1,19987587133333;3,9125;41,53612065;182,9;3291,41;822,276666666667;439,61;2132,48333333333;26838,14;887,576666666667;"Milieu ouvert";2500;"LOR27_a";"sample";"LOR";0,676605504587156;0,536934569048868
"LOR27_b";"LORIAZ";"LOR";2130;"LIT";"C";27;"LOR27";"Milieu ouvert";"LOR_2130_LIT";33;"LOR";22,2022075666667;1,19987587133333;3,9125;41,53612065;182,9;3291,41;822,276666666667;439,61;2132,48333333333;26838,14;887,576666666667;"Milieu ouvert";2500;"LOR27_b";"sample";"LOR";0,542069036367372;0,432858792034251
"LOR27_c";"LORIAZ";"LOR";2130;"LIT";"C";27;"LOR27";"Milieu ouvert";"LOR_2130_LIT";33;"LOR";22,2022075666667;1,19987587133333;3,9125;41,53612065;182,9;3291,41;822,276666666667;439,61;2132,48333333333;26838,14;887,576666666667;"Milieu ouvert";2500;"LOR27_c";"sample";"LOR";0,414148190386744;0,54951483270965
"LOR28_b";"LORIAZ";"LOR";2130;"SOL";"A";28;"LOR28";"Milieu ouvert";"LOR_2130_SOL";34;"LOR";9,76670122066667;0,539157172;4,48666666666667;18,99125444;32,0833333333333;881,966666666667;161,913333333333;144,926666666667;788,896666666667;10357,0966666667;301,113333333333;"Milieu ouvert";2500;"LOR28_b";"sample";"LOR";0,457410562180579;0
"LOR29_c";"LORIAZ";"LOR";2130;"SOL";"B";29;"LOR29";"Milieu ouvert";"LOR_2130_SOL";34;"LOR";9,76670122066667;0,539157172;4,48666666666667;18,99125444;32,0833333333333;881,966666666667;161,913333333333;144,926666666667;788,896666666667;10357,0966666667;301,113333333333;"Milieu ouvert";2500;"LOR29_c";"sample";"LOR";0,575471698113208;0
"LOR31_a";"LORIAZ";"LOR";2330;"LIT";"A";31;"LOR31";"Milieu ouvert";"LOR_2330_LIT";35;"LOR";18,2472966466667;0,773326794333333;4,45666666666667;37,9462408533333;123,196666666667;2212,76;264,65;396,986666666667;578,493333333333;20747,0466666667;1430,19;"Milieu ouvert";2500;"LOR31_a";"sample";"LOR";0,708164570454061;0,435795089375639
"LOR31_b";"LORIAZ";"LOR";2330;"LIT";"A";31;"LOR31";"Milieu ouvert";"LOR_2330_LIT";35;"LOR";18,2472966466667;0,773326794333333;4,45666666666667;37,9462408533333;123,196666666667;2212,76;264,65;396,986666666667;578,493333333333;20747,0466666667;1430,19;"Milieu ouvert";2500;"LOR31_b";"sample";"LOR";0,433709147994862;0,435795089375639
"LOR32_c";"LORIAZ";"LOR";2330;"LIT";"B";32;"LOR32";"Milieu ouvert";"LOR_2330_LIT";35;"LOR";18,2472966466667;0,773326794333333;4,45666666666667;37,9462408533333;123,196666666667;2212,76;264,65;396,986666666667;578,493333333333;20747,0466666667;1430,19;"Milieu ouvert";2500;"LOR32_c";"sample";"LOR";0,289605389797883;0
"LOR34_b";"LORIAZ";"LOR";2330;"SOL";"A";34;"LOR34";"Milieu ouvert";"LOR_2330_SOL";36;"LOR";9,10616143466667;0,417164301;3,805;18,8536344233333;50,62;1326,10333333333;224,6;136,076666666667;533,94;11767,8033333333;775,57;"Milieu ouvert";2500;"LOR34_b";"sample";"LOR";0,279149913842619;0
"LOR35_a";"LORIAZ";"LOR";2330;"SOL";"B";35;"LOR35";"Milieu ouvert";"LOR_2330_SOL";36;"LOR";9,10616143466667;0,417164301;3,805;18,8536344233333;50,62;1326,10333333333;224,6;136,076666666667;533,94;11767,8033333333;775,57;"Milieu ouvert";2500;"LOR35_a";"sample";"LOR";0,415204678362573;0,691927372068529
"LOR35_b";"LORIAZ";"LOR";2330;"SOL";"B";35;"LOR35";"Milieu ouvert";"LOR_2330_SOL";36;"LOR";9,10616143466667;0,417164301;3,805;18,8536344233333;50,62;1326,10333333333;224,6;136,076666666667;533,94;11767,8033333333;775,57;"Milieu ouvert";2500;"LOR35_b";"sample";"LOR";0,713343328335832;0,680721657043175
"LOR35_c";"LORIAZ";"LOR";2330;"SOL";"B";35;"LOR35";"Milieu ouvert";"LOR_2330_SOL";36;"LOR";9,10616143466667;0,417164301;3,805;18,8536344233333;50,62;1326,10333333333;224,6;136,076666666667;533,94;11767,8033333333;775,57;"Milieu ouvert";2500;"LOR35_c";"sample";"LOR";0,487730390055722;0,643874380043982
"LOR36_b";"LORIAZ";"LOR";2330;"SOL";"C";36;"LOR36";"Milieu ouvert";"LOR_2330_SOL";36;"LOR";9,10616143466667;0,417164301;3,805;18,8536344233333;50,62;1326,10333333333;224,6;136,076666666667;533,94;11767,8033333333;775,57;"Milieu ouvert";2500;"LOR36_b";"sample";"LOR";0,935368043087971;0,81897381075048
"LOR36_c";"LORIAZ";"LOR";2330;"SOL";"C";36;"LOR36";"Milieu ouvert";"LOR_2330_SOL";36;"LOR";9,10616143466667;0,417164301;3,805;18,8536344233333;50,62;1326,10333333333;224,6;136,076666666667;533,94;11767,8033333333;775,57;"Milieu ouvert";2500;"LOR36_c";"sample";"LOR";0,476366625565146;0,811519435755961
"RIS02_a";"RISTOLAS";"RIS";1900;"LIT";"B";2;"RIS02";"Milieu forestier";"RIS_1900_LIT";37;"RIS";7,01703770933333;0,353577922;5,90666666666667;13,36901974;113,296666666667;2054,09666666667;420,68;187,743333333333;353,373333333333;5998,34333333333;1558,53333333333;"Milieu forestier";2000;"RIS02_a";"sample";"RIS";0,659747961452928;0,380950474868194
"RIS02_c";"RISTOLAS";"RIS";1900;"LIT";"B";2;"RIS02";"Milieu forestier";"RIS_1900_LIT";37;"RIS";7,01703770933333;0,353577922;5,90666666666667;13,36901974;113,296666666667;2054,09666666667;420,68;187,743333333333;353,373333333333;5998,34333333333;1558,53333333333;"Milieu forestier";2000;"RIS02_c";"sample";"RIS";0,724481964696853;0,380950474868194
"RIS05_c";"RISTOLAS";"RIS";1900;"SOL";"B";5;"RIS05";"Milieu forestier";"RIS_1900_SOL";38;"RIS";5,19466026633333;0,237192715333333;5,99;7,26171124433333;12,9466666666667;933,356666666667;148,1;139,86;144,343333333333;2810,47333333333;756,736666666667;"Milieu forestier";2000;"RIS05_c";"sample";"RIS";0,793923108722613;0
"RIS06_c";"RISTOLAS";"RIS";1900;"SOL";"C";6;"RIS06";"Milieu ouvert";"RIS_1900_SOL";38;"RIS";5,19466026633333;0,237192715333333;5,99;7,26171124433333;12,9466666666667;933,356666666667;148,1;139,86;144,343333333333;2810,47333333333;756,736666666667;"Milieu forestier";2000;"RIS06_c";"sample";"RIS";0,322388059701493;0
"RIS07_a";"RISTOLAS";"RIS";2195;"LIT";"A";7;"RIS07";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS07_a";"sample";"RIS";0,64794952681388;0,353062896448858
"RIS07_b";"RISTOLAS";"RIS";2195;"LIT";"A";7;"RIS07";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS07_b";"sample";"RIS";0,613562621674237;0,366983542026781
"RIS07_c";"RISTOLAS";"RIS";2195;"LIT";"A";7;"RIS07";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS07_c";"sample";"RIS";0,555308504724847;0,358787018244053
"RIS08_a";"RISTOLAS";"RIS";2195;"LIT";"B";8;"RIS08";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS08_a";"sample";"RIS";0,473078562295781;0,492024898835865
"RIS08_b";"RISTOLAS";"RIS";2195;"LIT";"B";8;"RIS08";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS08_b";"sample";"RIS";0,512397070196988;0,474776267413965
"RIS08_c";"RISTOLAS";"RIS";2195;"LIT";"B";8;"RIS08";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS08_c";"sample";"RIS";0,547071129707113;0,471767871720198
"RIS09_a";"RISTOLAS";"RIS";2195;"LIT";"C";9;"RIS09";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS09_a";"sample";"RIS";0,56218487394958;0,31111934249273
"RIS09_b";"RISTOLAS";"RIS";2195;"LIT";"C";9;"RIS09";"Milieu ouvert";"RIS_2195_LIT";39;"RIS";8,10067017866667;0,634405911;5,79666666666667;9,123747129;27,9633333333333;1938,96333333333;296,183333333333;283,243333333333;295,203333333333;2038,2;171,7;"Milieu ouvert";2500;"RIS09_b";"sample";"RIS";0,639853747714808;0,31111934249273
"RIS10_a";"RISTOLAS";"RIS";2195;"SOL";"A";10;"RIS10";"Milieu ouvert";"RIS_2195_SOL";40;"RIS";4,72883709266667;0,391102423333333;5,97;6,365548132;88,1166666666667;2453,73666666667;532,836666666667;374,023333333333;499,456666666667;3042,65666666667;509,266666666667;"Milieu ouvert";2500;"RIS10_a";"sample";"RIS";0,644558743909042;0
"RIS11_a";"RISTOLAS";"RIS";2195;"SOL";"B";11;"RIS11";"Milieu ouvert";"RIS_2195_SOL";40;"RIS";4,72883709266667;0,391102423333333;5,97;6,365548132;88,1166666666667;2453,73666666667;532,836666666667;374,023333333333;499,456666666667;3042,65666666667;509,266666666667;"Milieu ouvert";2500;"RIS11_a";"sample";"RIS";0,429090909090909;0
"RIS12_a";"RISTOLAS";"RIS";2195;"SOL";"C";12;"RIS12";"Milieu ouvert";"RIS_2195_SOL";40;"RIS";4,72883709266667;0,391102423333333;5,97;6,365548132;88,1166666666667;2453,73666666667;532,836666666667;374,023333333333;499,456666666667;3042,65666666667;509,266666666667;"Milieu ouvert";2500;"RIS12_a";"sample";"RIS";0,469594594594595;0,405212764352772
"RIS12_c";"RISTOLAS";"RIS";2195;"SOL";"C";12;"RIS12";"Milieu ouvert";"RIS_2195_SOL";40;"RIS";4,72883709266667;0,391102423333333;5,97;6,365548132;88,1166666666667;2453,73666666667;532,836666666667;374,023333333333;499,456666666667;3042,65666666667;509,266666666667;"Milieu ouvert";2500;"RIS12_c";"sample";"RIS";0,650261780104712;0,405212764352772
"RIS13_b";"RISTOLAS";"RIS";2340;"LIT";"A";13;"RIS13";"Milieu ouvert";"RIS_2340_LIT";41;"RIS";9,020658811;0,697466671333333;5,97666666666667;12,1838404233333;37,1633333333333;2204,20666666667;527,21;418,433333333333;489,27;5626,89;1031,94666666667;"Milieu ouvert";2500;"RIS13_b";"sample";"RIS";0,660654895492524;0
"RIS14_a";"RISTOLAS";"RIS";2340;"LIT";"B";14;"RIS14";"Milieu ouvert";"RIS_2340_LIT";41;"RIS";9,020658811;0,697466671333333;5,97666666666667;12,1838404233333;37,1633333333333;2204,20666666667;527,21;418,433333333333;489,27;5626,89;1031,94666666667;"Milieu ouvert";2500;"RIS14_a";"sample";"RIS";0,620347394540943;0
"RIS15_a";"RISTOLAS";"RIS";2340;"LIT";"C";15;"RIS15";"Milieu ouvert";"RIS_2340_LIT";41;"RIS";9,020658811;0,697466671333333;5,97666666666667;12,1838404233333;37,1633333333333;2204,20666666667;527,21;418,433333333333;489,27;5626,89;1031,94666666667;"Milieu ouvert";2500;"RIS15_a";"sample";"RIS";0,606825165777131;0,438126664899229
"RIS15_b";"RISTOLAS";"RIS";2340;"LIT";"C";15;"RIS15";"Milieu ouvert";"RIS_2340_LIT";41;"RIS";9,020658811;0,697466671333333;5,97666666666667;12,1838404233333;37,1633333333333;2204,20666666667;527,21;418,433333333333;489,27;5626,89;1031,94666666667;"Milieu ouvert";2500;"RIS15_b";"sample";"RIS";0,723479813922579;0,47020243376822
"RIS15_c";"RISTOLAS";"RIS";2340;"LIT";"C";15;"RIS15";"Milieu ouvert";"RIS_2340_LIT";41;"RIS";9,020658811;0,697466671333333;5,97666666666667;12,1838404233333;37,1633333333333;2204,20666666667;527,21;418,433333333333;489,27;5626,89;1031,94666666667;"Milieu ouvert";2500;"RIS15_c";"sample";"RIS";0,710579052842527;0,377722139972645
"RIS16_a";"RISTOLAS";"RIS";2340;"SOL";"A";16;"RIS16";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS16_a";"sample";"RIS";0,187193794229722;0,75461204484954
"RIS16_b";"RISTOLAS";"RIS";2340;"SOL";"A";16;"RIS16";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS16_b";"sample";"RIS";0,567092829349639;0,726485908530016
"RIS16_c";"RISTOLAS";"RIS";2340;"SOL";"A";16;"RIS16";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS16_c";"sample";"RIS";0,0321782178217822;0,793464283622995
"RIS17_a";"RISTOLAS";"RIS";2340;"SOL";"B";17;"RIS17";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS17_a";"sample";"RIS";0,244788258390203;0,623723320394968
"RIS17_c";"RISTOLAS";"RIS";2340;"SOL";"B";17;"RIS17";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS17_c";"sample";"RIS";0,600922722029988;0,623723320394968
"RIS18_a";"RISTOLAS";"RIS";2340;"SOL";"C";18;"RIS18";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS18_a";"sample";"RIS";0,452353616532721;0,591565128324935
"RIS18_b";"RISTOLAS";"RIS";2340;"SOL";"C";18;"RIS18";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS18_b";"sample";"RIS";0,594472620992005;0,648321829381912
"RIS18_c";"RISTOLAS";"RIS";2340;"SOL";"C";18;"RIS18";"Milieu ouvert";"RIS_2340_SOL";42;"RIS";4,75469748166667;0,418268452;5,6925;8,94785199766667;54,9966666666667;1141,35666666667;259,69;345,786666666667;281,523333333333;4389,02333333333;795,67;"Milieu ouvert";2500;"RIS18_c";"sample";"RIS";0,655763650751781;0,677177250174532
"RIS19_a";"RISTOLAS";"RIS";2570;"LIT";"A";19;"RIS19";"Milieu ouvert";"RIS_2570_LIT";43;"RIS";4,00923939533333;0,308127308666667;5,205;6,765660513;48,4666666666667;2011,76333333333;537,206666666667;150,346666666667;532,21;3120,81333333333;395,453333333333;"Milieu ouvert";3000;"RIS19_a";"sample";"RIS";0,78979401677207;0,46039682493506
"RIS19_b";"RISTOLAS";"RIS";2570;"LIT";"A";19;"RIS19";"Milieu ouvert";"RIS_2570_LIT";43;"RIS";4,00923939533333;0,308127308666667;5,205;6,765660513;48,4666666666667;2011,76333333333;537,206666666667;150,346666666667;532,21;3120,81333333333;395,453333333333;"Milieu ouvert";3000;"RIS19_b";"sample";"RIS";0,783756684491979;0,483295848451968
"RIS19_c";"RISTOLAS";"RIS";2570;"LIT";"A";19;"RIS19";"Milieu ouvert";"RIS_2570_LIT";43;"RIS";4,00923939533333;0,308127308666667;5,205;6,765660513;48,4666666666667;2011,76333333333;537,206666666667;150,346666666667;532,21;3120,81333333333;395,453333333333;"Milieu ouvert";3000;"RIS19_c";"sample";"RIS";0,853658536585366;0,499816405348403
"RIS20_a";"RISTOLAS";"RIS";2570;"LIT";"B";20;"RIS20";"Milieu ouvert";"RIS_2570_LIT";43;"RIS";4,00923939533333;0,308127308666667;5,205;6,765660513;48,4666666666667;2011,76333333333;537,206666666667;150,346666666667;532,21;3120,81333333333;395,453333333333;"Milieu ouvert";3000;"RIS20_a";"sample";"RIS";0,617341814529628;0,351889270583257
"RIS20_c";"RISTOLAS";"RIS";2570;"LIT";"B";20;"RIS20";"Milieu ouvert";"RIS_2570_LIT";43;"RIS";4,00923939533333;0,308127308666667;5,205;6,765660513;48,4666666666667;2011,76333333333;537,206666666667;150,346666666667;532,21;3120,81333333333;395,453333333333;"Milieu ouvert";3000;"RIS20_c";"sample";"RIS";0,678104297604892;0,351889270583257
"RIS21_a";"RISTOLAS";"RIS";2570;"LIT";"C";21;"RIS21";"Milieu ouvert";"RIS_2570_LIT";43;"RIS";4,00923939533333;0,308127308666667;5,205;6,765660513;48,4666666666667;2011,76333333333;537,206666666667;150,346666666667;532,21;3120,81333333333;395,453333333333;"Milieu ouvert";3000;"RIS21_a";"sample";"RIS";0,724706224760796;0,38010098979732
"RIS21_c";"RISTOLAS";"RIS";2570;"LIT";"C";21;"RIS21";"Milieu ouvert";"RIS_2570_LIT";43;"RIS";4,00923939533333;0,308127308666667;5,205;6,765660513;48,4666666666667;2011,76333333333;537,206666666667;150,346666666667;532,21;3120,81333333333;395,453333333333;"Milieu ouvert";3000;"RIS21_c";"sample";"RIS";0,685817999749656;0,38010098979732
"RIS22_a";"RISTOLAS";"RIS";2570;"SOL";"A";22;"RIS22";"Milieu ouvert";"RIS_2570_SOL";44;"RIS";2,659846147;0,236410002;5,53;4,048173415;8,96;681,056666666667;131,93;67,4433333333333;218,823333333333;947,386666666667;105,106666666667;"Milieu ouvert";3000;"RIS22_a";"sample";"RIS";0,709360095389507;0,614422565266021
"RIS22_b";"RISTOLAS";"RIS";2570;"SOL";"A";22;"RIS22";"Milieu ouvert";"RIS_2570_SOL";44;"RIS";2,659846147;0,236410002;5,53;4,048173415;8,96;681,056666666667;131,93;67,4433333333333;218,823333333333;947,386666666667;105,106666666667;"Milieu ouvert";3000;"RIS22_b";"sample";"RIS";0,548291233283804;0,614422565266021
"RIS23_b";"RISTOLAS";"RIS";2570;"SOL";"B";23;"RIS23";"Milieu ouvert";"RIS_2570_SOL";44;"RIS";2,659846147;0,236410002;5,53;4,048173415;8,96;681,056666666667;131,93;67,4433333333333;218,823333333333;947,386666666667;105,106666666667;"Milieu ouvert";3000;"RIS23_b";"sample";"RIS";0,803002155012261;0,514833204844807
"RIS23_c";"RISTOLAS";"RIS";2570;"SOL";"B";23;"RIS23";"Milieu ouvert";"RIS_2570_SOL";44;"RIS";2,659846147;0,236410002;5,53;4,048173415;8,96;681,056666666667;131,93;67,4433333333333;218,823333333333;947,386666666667;105,106666666667;"Milieu ouvert";3000;"RIS23_c";"sample";"RIS";0,450166728417933;0,514833204844807
"RIS24_a";"RISTOLAS";"RIS";2570;"SOL";"C";24;"RIS24";"Milieu ouvert";"RIS_2570_SOL";44;"RIS";2,659846147;0,236410002;5,53;4,048173415;8,96;681,056666666667;131,93;67,4433333333333;218,823333333333;947,386666666667;105,106666666667;"Milieu ouvert";3000;"RIS24_a";"sample";"RIS";0,604688120778705;0
"RIS25_b";"RISTOLAS";"RIS";2770;"LIT";"A";25;"RIS25";"Milieu ouvert";"RIS_2770_LIT";45;"RIS";8,93373028466667;0,658306896666667;5,65;16,733511733;48,6066666666667;2825,94;594,4;290,543333333333;569,413333333333;6236,89666666667;670,986666666667;"Milieu ouvert";3000;"RIS25_b";"sample";"RIS";0,41186455062378;0
"RIS26_a";"RISTOLAS";"RIS";2770;"LIT";"B";26;"RIS26";"Milieu ouvert";"RIS_2770_LIT";45;"RIS";8,93373028466667;0,658306896666667;5,65;16,733511733;48,6066666666667;2825,94;594,4;290,543333333333;569,413333333333;6236,89666666667;670,986666666667;"Milieu ouvert";3000;"RIS26_a";"sample";"RIS";0,893812355789542;0,63366980152118
"RIS26_b";"RISTOLAS";"RIS";2770;"LIT";"B";26;"RIS26";"Milieu ouvert";"RIS_2770_LIT";45;"RIS";8,93373028466667;0,658306896666667;5,65;16,733511733;48,6066666666667;2825,94;594,4;290,543333333333;569,413333333333;6236,89666666667;670,986666666667;"Milieu ouvert";3000;"RIS26_b";"sample";"RIS";0,583333333333333;0,63366980152118
